GOODRAM PX500 GEN.2 SSDPR-PX500-512-80-G2,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:1700 МБ/сЧитання:3200 МБ/с",1 213 до 1 628 грн.
Transcend TS1TESD310C TS1TESD310C,"Ємність:500 - 2000 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D NANDЗапис:1900 / 2000 МБ/с, IOPS 170 / 250 тисЧитання:3200 МБ/с, IOPS 200 / 250 тис",2 457 до 3 941 грн.
Kingston Fury Renegade SFYRS/1000G,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:3900 МБ/с, IOPS 900 тисЧитання:7300 МБ/с, IOPS 450 тис",3 000 до 3 390 грн.
Gigabyte SSD GP-GSTFS31480GNTD,"Ємність:512 ГБФормат:PCI-E (HHHL), PCI-E 3.0 4xNAND:3D TLC NANDЗапис:2100 МБ/с, IOPS 510 тисЧитання:3480 МБ/с, IOPS 360 тис",8 148 грн.
Patriot Memory P310 M.2 P310P192TM28,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4400 МБ/с, IOPS 500 тисЧитання:4600 МБ/с, IOPS 600 тис",3 830 до 5 713 грн.
Kingston XS1000/1000G XS1000/1000G,Ємність:1000 / 2000 ГБNAND:MLCЗапис:1000 МБ/сЧитання:1050 МБ/с,2 460 до 2 929 грн.
Apacer Panther AS350X AP512GAS350XR,"Ємність:120 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/с, IOPS 75 тисЧитання:550 МБ/с, IOPS 38 тис",978 грн.
Apacer AS2280Q4U M.2 AP2TBAS2280Q4U-1,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1400 МБ/с, IOPS 315 тисЧитання:3200 МБ/с, IOPS 210 тис",4 621 грн.
Transcend SSD230S TS512GSSD230S,"Ємність:120 ГБФормат:1.8""NAND:TLCЗапис:400 МБ/сЧитання:410 МБ/с",1 409 грн.
GOODRAM CL100 GEN 3 SSDPR-CL100-960-G3,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:2000 МБ/с, IOPS 500 тисЧитання:3200 МБ/с, IOPS 295 тис",2 468 до 3 249 грн.
A-Data LEGEND 960 MAX ALEG-960M-2TCS,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:2200 МБ/с, IOPS 315 тисЧитання:3500 МБ/с, IOPS 195 тис",5 049 грн.
Crucial MX500 CT500MX500SSD1,"Ємність:250 ГБФормат:M.2, 22x80, SATA 3NAND:3D TLC NANDЗапис:510 МБ/с, IOPS 90 тисЧитання:560 МБ/с, IOPS 95 тис",2 110 до 2 201 грн.
Patriot Memory P220S1TB25 P220S1TB25,"Ємність:250 - 2000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:1300 - 2700 МБ/с, IOPS 300 - 540 тисЧитання:3200 / 3500 МБ/с, IOPS 110 - 380 тис",1 758 до 2 550 грн.
Kingston KC600 SKC600/256G,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1200 МБ/с, IOPS 300 тисЧитання:3500 МБ/с, IOPS 375 тис",1 390 грн.
Crucial P5 Plus CT1000P5PSSD8,Ємність:500 ГБNAND:3D TLC NANDЧитання:540 МБ/с,2 809 грн.
Product Name,Description of the product,Price range of the product
GOODRAM PX500 GEN.2 SSDPR-PX500-512-80-G2,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:1700 МБ/сЧитання:3200 МБ/с",1 213 до 1 628 грн.
Transcend TS1TESD310C TS1TESD310C,"Ємність:500 - 2000 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D NANDЗапис:1900 / 2000 МБ/с, IOPS 170 / 250 тисЧитання:3200 МБ/с, IOPS 200 / 250 тис",2 457 до 3 941 грн.
Kingston Fury Renegade SFYRS/1000G,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:3900 МБ/с, IOPS 900 тисЧитання:7300 МБ/с, IOPS 450 тис",3 000 до 3 390 грн.
Gigabyte SSD GP-GSTFS31480GNTD,"Ємність:512 ГБФормат:PCI-E (HHHL), PCI-E 3.0 4xNAND:3D TLC NANDЗапис:2100 МБ/с, IOPS 510 тисЧитання:3480 МБ/с, IOPS 360 тис",8 148 грн.
Patriot Memory P310 M.2 P310P192TM28,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4400 МБ/с, IOPS 500 тисЧитання:4600 МБ/с, IOPS 600 тис",3 830 до 5 713 грн.
Kingston XS1000/1000G XS1000/1000G,Ємність:1000 / 2000 ГБNAND:MLCЗапис:1000 МБ/сЧитання:1050 МБ/с,2 460 до 2 929 грн.
Apacer Panther AS350X AP512GAS350XR,"Ємність:120 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/с, IOPS 75 тисЧитання:550 МБ/с, IOPS 38 тис",978 грн.
Apacer AS2280Q4U M.2 AP2TBAS2280Q4U-1,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1400 МБ/с, IOPS 315 тисЧитання:3200 МБ/с, IOPS 210 тис",4 621 грн.
Transcend SSD230S TS512GSSD230S,"Ємність:120 ГБФормат:1.8""NAND:TLCЗапис:400 МБ/сЧитання:410 МБ/с",1 409 грн.
GOODRAM CL100 GEN 3 SSDPR-CL100-960-G3,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:2000 МБ/с, IOPS 500 тисЧитання:3200 МБ/с, IOPS 295 тис",2 468 до 3 249 грн.
A-Data LEGEND 960 MAX ALEG-960M-2TCS,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:2200 МБ/с, IOPS 315 тисЧитання:3500 МБ/с, IOPS 195 тис",5 049 грн.
Crucial MX500 CT500MX500SSD1,"Ємність:250 ГБФормат:M.2, 22x80, SATA 3NAND:3D TLC NANDЗапис:510 МБ/с, IOPS 90 тисЧитання:560 МБ/с, IOPS 95 тис",2 110 до 2 201 грн.
Patriot Memory P220S1TB25 P220S1TB25,"Ємність:250 - 2000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:1300 - 2700 МБ/с, IOPS 300 - 540 тисЧитання:3200 / 3500 МБ/с, IOPS 110 - 380 тис",1 758 до 2 550 грн.
Kingston KC600 SKC600/256G,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1200 МБ/с, IOPS 300 тисЧитання:3500 МБ/с, IOPS 375 тис",1 390 грн.
Crucial P5 Plus CT1000P5PSSD8,Ємність:500 ГБNAND:3D TLC NANDЧитання:540 МБ/с,2 809 грн.
Corsair MP600 CORE XT CSSD-F2000GBMP600CXT,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 5.0 4xNAND:3D TLC NANDЗапис:8500 МБ/с, IOPS 1600 тисЧитання:9500 МБ/с, IOPS 1300 тис",8 974 грн.
Product Name,Description of the product,Price range of the product
GOODRAM PX500 GEN.2 SSDPR-PX500-512-80-G2,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:1700 МБ/сЧитання:3200 МБ/с",1 213 до 1 628 грн.
Transcend TS1TESD310C TS1TESD310C,"Ємність:500 - 2000 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D NANDЗапис:1900 / 2000 МБ/с, IOPS 170 / 250 тисЧитання:3200 МБ/с, IOPS 200 / 250 тис",2 457 до 3 941 грн.
Kingston Fury Renegade SFYRS/1000G,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:3900 МБ/с, IOPS 900 тисЧитання:7300 МБ/с, IOPS 450 тис",3 000 до 3 390 грн.
Gigabyte SSD GP-GSTFS31480GNTD,"Ємність:512 ГБФормат:PCI-E (HHHL), PCI-E 3.0 4xNAND:3D TLC NANDЗапис:2100 МБ/с, IOPS 510 тисЧитання:3480 МБ/с, IOPS 360 тис",8 148 грн.
Patriot Memory P310 M.2 P310P192TM28,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4400 МБ/с, IOPS 500 тисЧитання:4600 МБ/с, IOPS 600 тис",3 830 до 5 713 грн.
Kingston XS1000/1000G XS1000/1000G,Ємність:1000 / 2000 ГБNAND:MLCЗапис:1000 МБ/сЧитання:1050 МБ/с,2 460 до 2 929 грн.
Apacer Panther AS350X AP512GAS350XR,"Ємність:120 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/с, IOPS 75 тисЧитання:550 МБ/с, IOPS 38 тис",978 грн.
Apacer AS2280Q4U M.2 AP2TBAS2280Q4U-1,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1400 МБ/с, IOPS 315 тисЧитання:3200 МБ/с, IOPS 210 тис",4 621 грн.
Transcend SSD230S TS512GSSD230S,"Ємність:120 ГБФормат:1.8""NAND:TLCЗапис:400 МБ/сЧитання:410 МБ/с",1 409 грн.
GOODRAM CL100 GEN 3 SSDPR-CL100-960-G3,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:2000 МБ/с, IOPS 500 тисЧитання:3200 МБ/с, IOPS 295 тис",2 468 до 3 249 грн.
A-Data LEGEND 960 MAX ALEG-960M-2TCS,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:2200 МБ/с, IOPS 315 тисЧитання:3500 МБ/с, IOPS 195 тис",5 049 грн.
Crucial MX500 CT500MX500SSD1,"Ємність:250 ГБФормат:M.2, 22x80, SATA 3NAND:3D TLC NANDЗапис:510 МБ/с, IOPS 90 тисЧитання:560 МБ/с, IOPS 95 тис",2 110 до 2 201 грн.
Patriot Memory P220S1TB25 P220S1TB25,"Ємність:250 - 2000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:1300 - 2700 МБ/с, IOPS 300 - 540 тисЧитання:3200 / 3500 МБ/с, IOPS 110 - 380 тис",1 758 до 2 550 грн.
Kingston KC600 SKC600/256G,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1200 МБ/с, IOPS 300 тисЧитання:3500 МБ/с, IOPS 375 тис",1 390 грн.
Crucial P5 Plus CT1000P5PSSD8,Ємність:500 ГБNAND:3D TLC NANDЧитання:540 МБ/с,2 809 грн.
Corsair MP600 CORE XT CSSD-F2000GBMP600CXT,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 5.0 4xNAND:3D TLC NANDЗапис:8500 МБ/с, IOPS 1600 тисЧитання:9500 МБ/с, IOPS 1300 тис",8 974 грн.
Team Group MP33 PRO M.2 TM8FPD001T0C101,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/с, IOPS 60 тисЧитання:550 МБ/с, IOPS 70 тис",2 411 грн.
Product Name,Description of the product,Price range of the product
GOODRAM PX500 GEN.2 SSDPR-PX500-512-80-G2,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:1700 МБ/сЧитання:3200 МБ/с",1 213 до 1 628 грн.
Transcend TS1TESD310C TS1TESD310C,"Ємність:500 - 2000 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D NANDЗапис:1900 / 2000 МБ/с, IOPS 170 / 250 тисЧитання:3200 МБ/с, IOPS 200 / 250 тис",2 457 до 3 941 грн.
Kingston Fury Renegade SFYRS/1000G,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:3900 МБ/с, IOPS 900 тисЧитання:7300 МБ/с, IOPS 450 тис",3 000 до 3 390 грн.
Gigabyte SSD GP-GSTFS31480GNTD,"Ємність:512 ГБФормат:PCI-E (HHHL), PCI-E 3.0 4xNAND:3D TLC NANDЗапис:2100 МБ/с, IOPS 510 тисЧитання:3480 МБ/с, IOPS 360 тис",8 148 грн.
Patriot Memory P310 M.2 P310P192TM28,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4400 МБ/с, IOPS 500 тисЧитання:4600 МБ/с, IOPS 600 тис",3 830 до 5 713 грн.
Kingston XS1000/1000G XS1000/1000G,Ємність:1000 / 2000 ГБNAND:MLCЗапис:1000 МБ/сЧитання:1050 МБ/с,2 460 до 2 929 грн.
Apacer Panther AS350X AP512GAS350XR,"Ємність:120 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/с, IOPS 75 тисЧитання:550 МБ/с, IOPS 38 тис",978 грн.
Apacer AS2280Q4U M.2 AP2TBAS2280Q4U-1,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1400 МБ/с, IOPS 315 тисЧитання:3200 МБ/с, IOPS 210 тис",4 621 грн.
Transcend SSD230S TS512GSSD230S,"Ємність:120 ГБФормат:1.8""NAND:TLCЗапис:400 МБ/сЧитання:410 МБ/с",1 409 грн.
GOODRAM CL100 GEN 3 SSDPR-CL100-960-G3,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:2000 МБ/с, IOPS 500 тисЧитання:3200 МБ/с, IOPS 295 тис",2 468 до 3 249 грн.
A-Data LEGEND 960 MAX ALEG-960M-2TCS,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:2200 МБ/с, IOPS 315 тисЧитання:3500 МБ/с, IOPS 195 тис",5 049 грн.
Crucial MX500 CT500MX500SSD1,"Ємність:250 ГБФормат:M.2, 22x80, SATA 3NAND:3D TLC NANDЗапис:510 МБ/с, IOPS 90 тисЧитання:560 МБ/с, IOPS 95 тис",2 110 до 2 201 грн.
Patriot Memory P220S1TB25 P220S1TB25,"Ємність:250 - 2000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:1300 - 2700 МБ/с, IOPS 300 - 540 тисЧитання:3200 / 3500 МБ/с, IOPS 110 - 380 тис",1 758 до 2 550 грн.
Kingston KC600 SKC600/256G,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1200 МБ/с, IOPS 300 тисЧитання:3500 МБ/с, IOPS 375 тис",1 390 грн.
Crucial P5 Plus CT1000P5PSSD8,Ємність:500 ГБNAND:3D TLC NANDЧитання:540 МБ/с,2 809 грн.
Corsair MP600 CORE XT CSSD-F2000GBMP600CXT,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 5.0 4xNAND:3D TLC NANDЗапис:8500 МБ/с, IOPS 1600 тисЧитання:9500 МБ/с, IOPS 1300 тис",8 974 грн.
Team Group MP33 PRO M.2 TM8FPD001T0C101,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/с, IOPS 60 тисЧитання:550 МБ/с, IOPS 70 тис",2 411 грн.
A-Data XPG GAMMIX S70 BLADE AGAMMIXS70B-1T-CS,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:2000 МБ/сЧитання:2000 МБ/с",2 626 до 3 029 грн.
Product Name,Description of the product,Price range of the product
GOODRAM PX500 GEN.2 SSDPR-PX500-512-80-G2,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:1700 МБ/сЧитання:3200 МБ/с",1 213 до 1 628 грн.
Transcend TS1TESD310C TS1TESD310C,"Ємність:500 - 2000 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D NANDЗапис:1900 / 2000 МБ/с, IOPS 170 / 250 тисЧитання:3200 МБ/с, IOPS 200 / 250 тис",2 457 до 3 941 грн.
Kingston Fury Renegade SFYRS/1000G,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:3900 МБ/с, IOPS 900 тисЧитання:7300 МБ/с, IOPS 450 тис",3 000 до 3 390 грн.
Gigabyte SSD GP-GSTFS31480GNTD,"Ємність:512 ГБФормат:PCI-E (HHHL), PCI-E 3.0 4xNAND:3D TLC NANDЗапис:2100 МБ/с, IOPS 510 тисЧитання:3480 МБ/с, IOPS 360 тис",8 148 грн.
Patriot Memory P310 M.2 P310P192TM28,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4400 МБ/с, IOPS 500 тисЧитання:4600 МБ/с, IOPS 600 тис",3 830 до 5 713 грн.
Kingston XS1000/1000G XS1000/1000G,Ємність:1000 / 2000 ГБNAND:MLCЗапис:1000 МБ/сЧитання:1050 МБ/с,2 460 до 2 929 грн.
Apacer Panther AS350X AP512GAS350XR,"Ємність:120 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/с, IOPS 75 тисЧитання:550 МБ/с, IOPS 38 тис",978 грн.
Apacer AS2280Q4U M.2 AP2TBAS2280Q4U-1,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1400 МБ/с, IOPS 315 тисЧитання:3200 МБ/с, IOPS 210 тис",4 621 грн.
Transcend SSD230S TS512GSSD230S,"Ємність:120 ГБФормат:1.8""NAND:TLCЗапис:400 МБ/сЧитання:410 МБ/с",1 409 грн.
GOODRAM CL100 GEN 3 SSDPR-CL100-960-G3,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:2000 МБ/с, IOPS 500 тисЧитання:3200 МБ/с, IOPS 295 тис",2 468 до 3 249 грн.
A-Data LEGEND 960 MAX ALEG-960M-2TCS,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:2200 МБ/с, IOPS 315 тисЧитання:3500 МБ/с, IOPS 195 тис",5 049 грн.
Crucial MX500 CT500MX500SSD1,"Ємність:250 ГБФормат:M.2, 22x80, SATA 3NAND:3D TLC NANDЗапис:510 МБ/с, IOPS 90 тисЧитання:560 МБ/с, IOPS 95 тис",2 110 до 2 201 грн.
Patriot Memory P220S1TB25 P220S1TB25,"Ємність:250 - 2000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:1300 - 2700 МБ/с, IOPS 300 - 540 тисЧитання:3200 / 3500 МБ/с, IOPS 110 - 380 тис",1 758 до 2 550 грн.
Kingston KC600 SKC600/256G,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1200 МБ/с, IOPS 300 тисЧитання:3500 МБ/с, IOPS 375 тис",1 390 грн.
Crucial P5 Plus CT1000P5PSSD8,Ємність:500 ГБNAND:3D TLC NANDЧитання:540 МБ/с,2 809 грн.
Corsair MP600 CORE XT CSSD-F2000GBMP600CXT,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 5.0 4xNAND:3D TLC NANDЗапис:8500 МБ/с, IOPS 1600 тисЧитання:9500 МБ/с, IOPS 1300 тис",8 974 грн.
Team Group MP33 PRO M.2 TM8FPD001T0C101,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/с, IOPS 60 тисЧитання:550 МБ/с, IOPS 70 тис",2 411 грн.
A-Data XPG GAMMIX S70 BLADE AGAMMIXS70B-1T-CS,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:2000 МБ/сЧитання:2000 МБ/с",2 626 до 3 029 грн.
Gigabyte M.2 NVMe SSD GP-GSM2NE3256GNTD,Ємність:2000 ГБФормат:PCI-E (HHHL)NAND:3D TLC NANDЗапис:6000 МБ/сЧитання:6300 МБ/с,21 308 грн.
Product Name,Description of the product,Price range of the product
GOODRAM PX500 GEN.2 SSDPR-PX500-512-80-G2,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D NANDЗапис:1700 МБ/сЧитання:3200 МБ/с",1 213 до 1 628 грн.
Transcend TS1TESD310C TS1TESD310C,"Ємність:500 - 2000 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D NANDЗапис:1900 / 2000 МБ/с, IOPS 170 / 250 тисЧитання:3200 МБ/с, IOPS 200 / 250 тис",2 457 до 3 941 грн.
Kingston Fury Renegade SFYRS/1000G,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:3900 МБ/с, IOPS 900 тисЧитання:7300 МБ/с, IOPS 450 тис",3 000 до 3 390 грн.
Gigabyte SSD GP-GSTFS31480GNTD,"Ємність:512 ГБФормат:PCI-E (HHHL), PCI-E 3.0 4xNAND:3D TLC NANDЗапис:2100 МБ/с, IOPS 510 тисЧитання:3480 МБ/с, IOPS 360 тис",8 148 грн.
Patriot Memory P310 M.2 P310P192TM28,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4400 МБ/с, IOPS 500 тисЧитання:4600 МБ/с, IOPS 600 тис",3 830 до 5 713 грн.
Kingston XS1000/1000G XS1000/1000G,Ємність:1000 / 2000 ГБNAND:MLCЗапис:1000 МБ/сЧитання:1050 МБ/с,2 460 до 2 929 грн.
Apacer Panther AS350X AP512GAS350XR,"Ємність:120 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/с, IOPS 75 тисЧитання:550 МБ/с, IOPS 38 тис",978 грн.
Apacer AS2280Q4U M.2 AP2TBAS2280Q4U-1,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1400 МБ/с, IOPS 315 тисЧитання:3200 МБ/с, IOPS 210 тис",4 621 грн.
Transcend SSD230S TS512GSSD230S,"Ємність:120 ГБФормат:1.8""NAND:TLCЗапис:400 МБ/сЧитання:410 МБ/с",1 409 грн.
GOODRAM CL100 GEN 3 SSDPR-CL100-960-G3,"Ємність:512 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:2000 МБ/с, IOPS 500 тисЧитання:3200 МБ/с, IOPS 295 тис",2 468 до 3 249 грн.
